2	新	17291	9.75794141390479
2	您	17279	9.75724717031312
3	向	17219	9.75376870428619
1	三	16916	9.73601519859238
4	以为	16582	9.71607304867616
1	高兴	16480	9.70990280346346
6	嘛	16472	9.70941724870763
1	老	16451	9.70814154461942
3	位	16368	9.70308348819141
4	掉	16141	9.68911789777328
1	先	16060	9.68408698750075
4	生活	15918	9.6752058233658
4	之	15804	9.66801835153128
1	买	15766	9.66561100161985
3	种	15716	9.66243458067835
1	医生	15679	9.66007751636045
3	最后	15200	9.62905070683437
4	任何	14918	9.61032381651511
1	哪儿	14873	9.6073027675926
1	名字	14335	9.57045937831747
1	认识	14304	9.5682944974133
1	坐	14204	9.56127889406298
3	其他	14163	9.5583882092144
1	喝	14004	9.54709828207456
3	记得	13898	9.53950022387427
6	家伙	13846	9.53575166123797
4	与	13700	9.52515111181622
3	或者	13597	9.51760445915569
1	写	13589	9.5170159209205
2	穿	13586	9.51679512975125
4	弄	13574	9.5159114772637
3	过去	13485	9.50933323557383
6	啦	13369	9.50069387298312
4	却	13346	9.49897199346355
3	担心	13238	9.49084676067887
4	继续	13221	9.4895617535101
2	送	13212	9.48888078651068
2	以	13083	9.47906895651088
2	玩	13033	9.47523988153072
5	亲爱	12783	9.45587144216802
2	条	12508	9.43412371857773
4	够	12404	9.42577428022034
4	父亲	12399	9.42537110317984
3	以前	12391	9.42472568161649
1	月	12253	9.41352608394945
2	长	12173	9.4069756634096
4	完全	12068	9.39831260027895
5	宝贝	11950	9.38848655735966
1	号	11862	9.38109529239867
5	枪	11850	9.38008314656328
1	狗	11808	9.37653254684025
4	可是	11739	9.37067191087852
3	世界	11721	9.36913738372318
2	小时	11709	9.36811305584872
3	重要	11677	9.36537637407572
4	谈	11653	9.36331893657326
3	别人	11613	9.35988043924576
3	机会	11571	9.35625724687634
1	岁	11556	9.35496006158613
1	看见	11442	9.34504607482847
1	打电话	11289	9.33158407926155
1	喂	11286	9.33131829852909
4	好像	11214	9.32491827668362
4	警察	11176	9.3215239009368
2	完	11162	9.32027043134838
3	张	11146	9.31883596812948
1	儿子	11100	9.31470038730043
1	漂亮	11032	9.30855541947314
1	分钟	11029	9.30828344630615
3	接	10970	9.30291955326928
2	场	10963	9.30228124567454
1	再见	10958	9.30182506209836
3	刚	10888	9.2954165443313
5	如何	10879	9.29458960442108
3	比赛	10726	9.28042597954287
4	呀	10700	9.27799902045
4	情况	10673	9.27547246691396
3	关系	10567	9.26549121644103
5	女士	10544	9.26331225674229
1	本	10526	9.26160366591373
3	马上	10413	9.2508103045299
3	决定	10318	9.24164522180459
5	根本	10311	9.24096656551794
3	关于	10266	9.23659274312025
3	难	10254	9.23542315234365
4	只要	10236	9.23366619727968
4	份	10154	9.22562299550734
2	每	10154	9.22562299550734
4	到底	10133	9.22355270344832
3	了解	10127	9.22296040333229
1	明天	10108	9.22108246850809
2	站	10081	9.21840774305394
3	结束	10050	9.21532791348722
2	公司	10046	9.21492982430999
4	成为	10038	9.21413317021488
4	永远	10036	9.21393390748631
2	帮助	10033	9.21363493892561
1	多少	9965	9.20683423264689
6	哇	9951	9.20542832761516
5	确定	9889	9.19917830726999
3	清楚	9836	9.19380440333608
2	晚上	9574	9.16680636995245
4	安全	9541	9.16335358075185
1	块	9365	9.14473461487819
3	留	9272	9.13475438501959
3	愿意	9191	9.12598002335811
4	计划	9169	9.1235835080499
4	俩	9037	9.10908253990196
4	停	9028	9.10808613793743
2	说话	8985	9.10331179921766
3	花	8947	9.0990735595476
2	门	8879	9.09144421703233
4	感谢	8860	9.08930204359913
3	照片	8687	9.06958293425992
3	欢迎	8674	9.06808532439531
4	敢	8664	9.06693178868083
5	兄弟	8631	9.06311565221966
4	从来	8581	9.05730573580712
3	总是	8552	9.05392045270488
3	嘴	8513	9.04934968588406
6	拜托	8456	9.04263152755007
1	女儿	8450	9.04192172035122
5	抓	8430	9.0395520509959
1	小姐	8423	9.03872133831536
4	赢	8363	9.03157249338153
4	消息	8346	9.0295376611515
1	女	8343	9.02917814290207
2	忙	8342	9.02905827475689
5	或许	8315	9.02581639162703
4	拉	8219	9.0142038261485
1	衣服	8130	9.00331620254186
5	救	8095	8.99900186611174
3	参加	8081	8.99727090623345
3	办法	8059	8.99454475832451
5	唯一	8023	8.99006769575366
3	选择	7885	8.97271749939714
3	坏	7842	8.96724918285228
4	原因	7829	8.96559006690791
4	连	7706	8.9497545251861
4	确实	7630	8.9398431242785
4	挺	7603	8.93629818522844
1	水	7581	8.9334003960563
4	保证	7515	8.92465630218707
1	学校	7502	8.92292493064183
2	卖	7475	8.91931939825889
4	接受	7444	8.91516361776214
4	改变	7434	8.9138193508572
1	高	7415	8.91126025457203
4	麻烦	7376	8.90598676523643
4	出现	7322	8.89863879368018
3	打算	7315	8.89768231345422
1	电影	7249	8.88861880730088
2	试	7231	8.88613261817495
2	房间	7208	8.88294679928817
4	不管	7185	8.87975079851313
1	书	7152	8.87514731685335
3	特别	7131	8.8722067560283
3	注意	7129	8.87192625111763
4	甚至	7100	8.86785006302941
4	保护	7094	8.86700463533357
4	真正	7090	8.86644061952617
4	结果	7085	8.86573515212478
5	表现	7082	8.86531163267185
5	拍	7076	8.86446405527968
3	其实	7067	8.86319134069085
3	小心	7022	8.85680335672838
2	路	6993	8.85266492770387
5	呆	6983	8.85123390284604
1	四	6979	8.85066091901715
3	久	6966	8.84879645092595
4	当时	6935	8.84433633274893
2	懂	6923	8.84260448067803
3	只有	6916	8.84159284680318
3	马	6796	8.82408948279182
3	讲	6785	8.82246957226897
5	绝对	6782	8.82202732268558
4	至少	6750	8.81729778386658
4	律师	6747	8.81685324062743
5	整个	6696	8.80926561216931
4	表演	6658	8.80357441813497
2	正在	6653	8.80282315974189
4	无	6648	8.80207133653529
2	笑	6628	8.79905837854645
2	远	6570	8.79026911147866
3	故事	6551	8.78737298873188
3	换	6541	8.78584533796121
3	结婚	6535	8.78492762605832
4	猜	6521	8.7827830173932
4	咱们	6519	8.78247626892454
5	处理	6498	8.77924971622905
2	妻子	6494	8.77863395266279
4	进行	6485	8.77724709675054
4	内	6436	8.76966250811227
4	是否	6434	8.76935170779897
3	段	6430	8.76872981723167
5	行动	6405	8.76483421433083
3	努力	6360	8.75778365633417
3	害怕	6346	8.75557997214314
3	发	6323	8.75194905805861
4	调查	6319	8.75131624677346
5	失去	6314	8.75052466911794
4	成功	6305	8.74909824839902
4	考虑	6295	8.74751094647845
3	刚才	6280	8.74512525946224
4	约会	6267	8.74305305022468
3	节目	6253	8.7408166275673
4	通过	6216	8.73488189204748
4	开心	6202	8.73262709966039
4	母亲	6195	8.73149779406324
3	辆	6190	8.73069036567864
4	主意	6144	8.72323127482751
2	丈夫	6115	8.71850004812127
4	倒	6092	8.71473171401505
2	离	6088	8.71407489954152
4	解释	6088	8.71407489954152
2	往	6083	8.71325327432071
3	万	6031	8.70466811345099
4	联系	6021	8.70300863746445
5	派	6001	8.69968140098951
1	关	5998	8.69918135930895
4	证明	5987	8.69734573092535
1	五	5903	8.68321597524069
4	生命	5898	8.68236858937522
5	靠	5890	8.68101127664563
3	解决	5888	8.68067166040871
3	办公室	5882	8.67965211911394
4	难道	5875	8.67846133901236
5	作为	5864	8.67658724356649
3	奇怪	5833	8.67128672675364
4	由	5799	8.66544076787644
2	男	5775	8.66129353538999
3	同意	5759	8.65851912750667
3	游戏	5732	8.65381978894806
3	帮忙	5725	8.65259782842244
4	指	5719	8.65154924391532
4	危险	5711	8.65014941866486
4	讨厌	5691	8.64664125860312
5	曾经	5689	8.64628976475065
2	眼睛	5673	8.64347335732657
3	国家	5576	8.62622695244036
5	总统	5549	8.6213730103259
5	伤害	5536	8.61902749729751
5	控制	5535	8.61884684514274
3	最近	5532	8.61830469278465
3	声音	5523	8.61667646990119
2	快乐	5505	8.61341204915678
5	偷	5501	8.61268517287546
4	首	5501	8.61268517287546
3	可爱	5498	8.61213966872519
5	哈	5460	8.60520406873895
4	醒	5457	8.60465446718623
1	分	5455	8.60428789826717
3	完成	5450	8.60337088765729
1	医院	5391	8.59248617545167
6	而已	5389	8.5921151179335
3	半	5389	8.5921151179335
4	样子	5337	8.58241897633394
1	少	5325	8.58016799057763
4	有趣	5296	8.57470709761684
3	提	5283	8.57224939716432
1	没关系	5276	8.5709235138372
4	部分	5232	8.56254889313703
3	要求	5217	8.55967780302239
5	糟糕	5213	8.55891078476811
3	除了	5147	8.54616929965276
3	容易	5146	8.54597499284169
5	保持	5144	8.54558626591746
2	虽然	5141	8.54500289205551
2	教	5127	8.5422759717837
4	理解	5125	8.54188580400661
5	证据	5118	8.54051901671974
3	脸	5093	8.53562232688461
3	简单	5089	8.53483662658883
6	夫人	5082	8.53346016388011
3	重	5079	8.53286967080125
5	事实	5029	8.52297643617196
1	飞机	5020	8.52118521268578
5	家庭	5017	8.52058742448425
5	装	5006	8.51839247199172
5	秘密	5001	8.5173931714189
6	尸体	4994	8.51599247083972
3	检查	4967	8.51057131510735
2	早上	4953	8.50774873258824
4	任务	4929	8.50289140670538
6	现场	4917	8.50045386741194
4	使	4915	8.50004703258127
4	转	4884	8.49371983523059
4	博士	4881	8.49310539588715
4	紧张	4855	8.48776438072543
1	二	4849	8.48652777710535
5	简直	4843	8.48528964240323
4	放弃	4823	8.48115142006897
1	电视	4816	8.47969898698866
4	大概	4804	8.47720418319987
5	的确	4803	8.47699600166482
2	药	4788	8.47386806667786
3	音乐	4776	8.47135865507244
2	身体	4764	8.46884293047519
5	血	4749	8.46568934854912
5	方式	4711	8.45765547870004
6	监狱	4671	8.44912846050211
1	读	4661	8.44698529637274
4	重新	4637	8.44182288439146
5	瞧	4634	8.44117570499232
5	疯狂	4632	8.44074401925283
4	其中	4603	8.43446354381724
3	片	4597	8.43315919580623
2	黑	4563	8.4257355809274
1	后面	4500	8.41183267575841
1	昨天	4483	8.40804774415544
5	记录	4480	8.40737832540903
4	来自	4462	8.40335237499248
3	越	4457	8.40223117294656
3	照顾	4451	8.40088406901585
5	太太	4432	8.39660622842712
3	聪明	4415	8.39276311303806
4	本来	4415	8.39276311303806
3	甜	4400	8.38935981990635
4	并且	4389	8.38685668968823
4	直接	4383	8.38548870041881
4	对于	4373	8.38320455141292
3	突然	4366	8.38160253710989
6	啥	4366	8.38160253710989
5	除非	4299	8.36613771649628
4	正常	4281	8.36194190614495
6	死亡	4274	8.36030543587909
3	终于	4273	8.36007143564403
6	拥有	4267	8.358666283188
3	船	4243	8.35302584520233
4	遍	4218	8.34711636103872
2	咖啡	4195	8.34164861890131
5	傻	4192	8.34093322600088
5	阻止	4179	8.33782726244792
5	想象	4177	8.33734856449718
4	冷静	4176	8.33710912956247
4	方法	4174	8.33663008763715
4	扔	4145	8.3296580675694
4	能力	4136	8.32748441618826
5	完美	4134	8.32700074024171
4	克	4128	8.3255483071614
3	口	4127	8.32530602975258
5	目标	4123	8.3243363327069
2	日	4114	8.3221510702129
5	精神	4099	8.31849832050434
4	另外	4098	8.31825432879885
4	放松	4092	8.31678912707152
4	丢	4088	8.31581113188354
2	休息	4075	8.31262602567496
3	回答	4070	8.31139827843664
6	凶手	4064	8.30992298925832
4	负责	4060	8.30893825259578
2	外	4058	8.30844552038576
5	碰	4055	8.30770596654951
4	梦	4053	8.30721262662831
1	睡觉	3999	8.29379960884682
5	系统	3999	8.29379960884682
5	滚	3992	8.29204763743135
3	礼物	3988	8.29104513108173
4	戴	3987	8.29079434738136
4	错误	3979	8.28878581042693
4	随便	3971	8.28677323113125
3	头发	3955	8.28273588020175
3	关心	3926	8.27537637483641
4	底	3925	8.27512163021651
5	报告	3912	8.27180403115471
4	经历	3901	8.26898820950666
1	六	3898	8.26821888006751
1	老师	3879	8.26333266743997
5	人类	3857	8.25764495820823
5	冲	3852	8.25634777291802
5	自由	3848	8.2553088117856
4	支持	3841	8.2534880283459
1	星期	3837	8.25244609024695
3	脚	3836	8.25218543600333
3	生气	3828	8.25009775257285
4	建议	3819	8.24774388722552
5	套	3816	8.24695803256818
3	哭	3813	8.24617155985756
6	屁股	3804	8.24380842366528
2	生日	3800	8.24275634571448
4	否则	3796	8.24170315972982
3	画	3795	8.24143968982973
4	光	3779	8.23721470334949
4	安排	3776	8.23642052726539
3	年轻	3776	8.23642052726539
5	姑娘	3765	8.23350314023399
4	钥匙	3751	8.22977775008189
3	包	3748	8.22897764335831
3	腿	3747	8.22871079879369
6	选手	3732	8.22469956196724
4	信息	3725	8.22282213081366
6	投票	3701	8.21635833238616
2	哥哥	3700	8.21608809863232
5	手术	3695	8.2147358333823
5	必要	3695	8.2147358333823
2	票	3664	8.20631072579402
6	撒谎	3663	8.20603776277881
6	武器	3654	8.20357773693795
5	痛苦	3648	8.20193435119422
4	全部	3635	8.19836438996762
2	手机	3634	8.19808924895612
3	忘记	3632	8.19753873972118
5	存在	3627	8.1961611392829
4	首先	3624	8.19533366716287
5	组	3623	8.19505769089508
3	照	3617	8.1934002319521
4	交	3614	8.19257047115217
1	十	3610	8.19146305132693
5	以及	3610	8.19146305132693
4	台	3604	8.18979961872823
3	搬	3598	8.18813341451048
5	个人	3597	8.18785544369562
5	代表	3586	8.18479265416508
4	坚持	3584	8.18423477409482
5	意义	3580	8.18311807939475
3	楼	3580	8.18311807939475
5	承认	3575	8.18172045512811
5	理由	3570	8.18032087477368
6	发誓	3570	8.18032087477368
5	显然	3566	8.17919979842309
5	政府	3549	8.1744211526465
4	生意	3546	8.17357548663415
6	心眼儿	3539	8.17159948034546
3	遇到	3536	8.17075142375754
2	火	3536	8.17075142375754
1	猫	3524	8.16735198705607
4	即使	3516	8.16507925880507
4	到处	3511	8.16365617616843
5	幸运	3500	8.16051824747751
2	洗	3495	8.15908865466791
4	挂	3463	8.14989054440242
2	跳舞	3459	8.14873480893717
3	新闻	3441	8.14351740579748
5	信任	3441	8.14351740579748
5	未来	3440	8.14322675036745
4	道歉	3439	8.14293601043227
4	可怜	3428	8.13973227971767
4	实在	3426	8.13914867888407
4	骗	3419	8.1371033896393
3	根	3410	8.13446757027756
5	吓	3408	8.13388088794921
4	原谅	3399	8.13123654969612
5	治疗	3399	8.13123654969612
5	行为	3396	8.13035354743124
3	比较	3388	8.12799505577195
3	双	3384	8.12681372072611
5	婚礼	3381	8.12592680270789
2	弟弟	3376	8.12444685571585
5	组织	3373	8.12355783506165
3	见面	3366	8.12148037475075
3	经常	3364	8.12088602109284
5	老板	3349	8.1164170727942
3	城市	3349	8.1164170727942
5	合作	3344	8.11492297420459
3	一会儿	3339	8.11342663994365
4	乱	3332	8.11132800328673
4	差不多	3326	8.10952565975287
4	支	3321	8.10802122137675
5	老婆	3320	8.10772006191053
5	中心	3318	8.10711747075039
5	可怕	3318	8.10711747075039
3	满	3311	8.10500553754725
3	假	3310	8.10470346837111
5	明显	3306	8.10349427838097
4	研究	3305	8.10319175228579
6	意识	3300	8.10167774745457
3	附近	3300	8.10167774745457
4	打扰	3292	8.09925056179696
6	线索	3267	8.09162741160107
5	消失	3263	8.09040229659332
2	妹妹	3262	8.09009578318096
4	正确	3259	8.08917567883756
5	位置	3253	8.08733292647335
5	答应	3241	8.08363720314155
4	收	3237	8.08240225392624
6	砸	3232	8.08085641964099
1	电脑	3210	8.07402621612406
5	撞	3186	8.06652149046999
3	借	3185	8.06620756800626
4	秒	3174	8.06274790108635
5	似乎	3157	8.05737748855799
5	力量	3150	8.05515773181968
5	命令	3147	8.05420489706441
4	同时	3145	8.05356916913454
4	提供	3143	8.05293303679757
5	威胁	3141	8.05229649953865
4	输	3138	8.05134093329298
5	日子	3136	8.0507033814703
4	号码	3136	8.0507033814703
4	座	3132	8.04942705711069
4	比如	3120	8.04558828080353
4	严重	3110	8.04237800517328
5	享受	3096	8.03786623470962
5	战争	3095	8.0375431851187
5	恭喜	3093	8.03689677268507
3	影响	3085	8.03430693633949
5	利用	3078	8.03203531439882
5	恨	3077	8.03171037532204
4	脱	3062	8.02682357621763
4	陪	3059	8.0258433441509
6	失踪	3051	8.02322468471667
3	认真	3048	8.02224091680654
6	真相	3046	8.02158453345511
4	法律	3044	8.02092771898158
5	训练	3039	8.01928379291679
1	米	3034	8.01763715990848
4	值得	3033	8.01730750768858
1	热	3025	8.01466637046494
4	使用	3017	8.01201823915906
3	差	3016	8.01168672912785
4	方面	3015	8.01135510916129
3	银行	3003	8.00736706798333
6	恐怖	2994	8.00436556497957
4	原来	2980	7.99967857949945
6	性感	2973	7.9973268229981
5	酒吧	2968	7.99564360428727
4	讨论	2966	7.99496952269788
5	身份	2954	7.99091546309133
4	说明	2953	7.99057688174392
3	安静	2951	7.98989937494294
5	模特	2949	7.98922140881528
3	多么	2945	7.98786409608569
3	饿	2943	7.98718474823347
1	学生	2942	7.98684490116138
2	红	2932	7.98344006300654
1	下午	2928	7.9820748750812
5	一旦	2922	7.98002359231065
4	仍然	2922	7.98002359231065
4	动作	2916	7.97796809312855
5	追	2916	7.97796809312855
6	意味着	2913	7.97693875695943
4	受到	2907	7.97487690055888
5	群	2903	7.97349996402463
4	赶	2892	7.96970358327866
5	面对	2891	7.96935774201635
4	怀疑	2888	7.96831950001272
2	慢	2887	7.96797317966294
5	居然	2886	7.96762673933382
4	拒绝	2880	7.96554557312999
5	雷	2873	7.96311205897929
4	演员	2871	7.96241568012106
5	真实	2865	7.96032362914884
6	交易	2862	7.9592759601164
4	破	2859	7.95822719232231
5	人生	2852	7.95577578153419
4	因此	2846	7.9536697786498
6	恶心	2846	7.9536697786498
5	受伤	2842	7.95226330865705
5	夜	2837	7.95050243480885
5	属于	2827	7.94697135769359
6	舞蹈	2814	7.94236223767433
3	根据	2813	7.94200680848986
3	几乎	2808	7.9402277651457
4	答案	2801	7.93773177526011
5	出色	2799	7.93701748951545
5	目前	2798	7.93666015522543
4	活动	2793	7.93487156594518
5	梦想	2790	7.93379687481541
5	锁	2790	7.93379687481541
4	既然	2783	7.93128476152589
5	人员	2781	7.93056585423397
5	英雄	2779	7.9298464297425
5	感受	2775	7.92840602618054
6	副	2774	7.92804560087478
6	事件	2774	7.92804560087478
5	吻	2773	7.92768504561578
5	逃	2759	7.92262357421729
4	通知	2756	7.92153563213355
4	不得不	2756	7.92153563213355
4	无论	2754	7.9208096792886
4	刀	2741	7.91607809630279
3	后来	2740	7.91571319938212
4	适合	2736	7.91425227874244
4	失望	2734	7.91352101728389
4	允许	2734	7.91352101728389
4	意见	2726	7.91059061225648
4	获得	2722	7.90912218321141
4	要是	2719	7.90801944463247
2	近	2717	7.90728360942635
3	数	2707	7.9035962896143
5	公寓	2706	7.90322680873073
5	文件	2698	7.9002660367677
2	白	2684	7.89506349809157
5	寻找	2684	7.89506349809157
6	攻击	2677	7.89245204352035
5	烂	2676	7.89207842124812
5	不然	2661	7.88645727097769
4	邀请	2661	7.88645727097769
4	尽管	2657	7.88495294575981
2	姐姐	2655	7.88419993367604
4	浪费	2644	7.88004820097158
3	动物	2636	7.8770178956224
5	欠	2623	7.87207397986687
6	试图	2618	7.87016594646985
5	反应	2612	7.86787149039632
1	西	2606	7.86557175768479
3	一边	2594	7.86095636487639
4	失败	2590	7.85941315469358
3	舒服	2590	7.85941315469358
3	一般	2586	7.8578675593318
2	介绍	2583	7.85670679309584
5	意外	2579	7.85515700588134
1	字	2572	7.85243908535751
4	责任	2569	7.85127199710988
5	食物	2561	7.84815308619953
5	遗憾	2560	7.84776253747361
5	反正	2559	7.84737183615979
5	设计	2558	7.84698098213879
4	美丽	2544	7.84149292446001
4	压力	2541	7.84031298332016
6	淘汰	2534	7.83755436088108
4	味道	2534	7.83755436088108
2	鱼	2532	7.83676478326407
4	厉害	2532	7.83676478326407
5	醉	2524	7.8336002236611
5	私人	2515	7.83002808253384
5	某	2512	7.82883452758809
4	出发	2509	7.82763954636642
5	伟大	2504	7.82564473221999
4	兴奋	2504	7.82564473221999
4	观众	2503	7.82524529143177
5	臭	2499	7.82364593083495
5	自从	2494	7.82164312623998
6	子弹	2488	7.81923445385907
3	叔叔	2485	7.81802793853073
3	疼	2477	7.81480342948936
6	毒品	2473	7.81318726752142
4	签	2469	7.81156848934518
4	反对	2468	7.81116338502528
5	颗	2462	7.8087293067444
4	精彩	2453	7.80506704425849
4	感情	2446	7.80220931624712
6	袭击	2442	7.80057265467065
4	演出	2437	7.79852305362521
5	朝	2436	7.79811262882979
5	呼吸	2435	7.79770203551669
5	明星	2434	7.79729127354747
5	超级	2427	7.7944112057266
6	灵魂	2425	7.79358680337158
5	破坏	2423	7.79276172081653
4	愉快	2416	7.78986855905471
3	迟到	2413	7.78862606562503
6	爆炸	2413	7.78862606562503
4	开玩笑	2406	7.78572089653462
5	角色	2403	7.78447323573647
4	杂志	2395	7.78113850984502
1	学习	2385	7.77695440332244
4	合适	2385	7.77695440332244
5	顿	2382	7.77569574991525
2	便	2380	7.77485576666552
5	包括	2376	7.77317368048254
2	累	2375	7.77275271646874
5	时刻	2363	7.76768727718691
4	广告	2357	7.76514490293613
1	冷	2343	7.7591874385078
5	相当	2339	7.75747876658418
3	闻	2337	7.75662333453886
5	公平	2336	7.75619534394812
6	玩意儿	2334	7.7553388128465
6	盯	2329	7.75319426988434
4	自然	2328	7.75276480885133
5	堆	2326	7.75190533307861
3	历史	2325	7.75147531802146
4	深	2324	7.7510451179718
4	取	2322	7.75018416225784
5	俱乐部	2317	7.74802852443238
5	通常	2316	7.74759683869289
3	啤酒	2310	7.74500280351584
5	咬	2304	7.74240202181578
3	短	2303	7.74196789982069
4	短信	2303	7.74196789982069
4	地球	2293	7.7376162828579
6	愚蠢	2276	7.73017479524622
4	帅	2268	7.72665366484764
3	经过	2251	7.71912984090673
1	不客气	2251	7.71912984090673
5	造成	2251	7.71912984090673
3	周末	2250	7.71868549519847
5	信号	2250	7.71868549519847
6	跟踪	2249	7.71824095195932
4	推	2249	7.71824095195932
4	关键	2248	7.71779621101358
5	充满	2248	7.71779621101358
4	断	2246	7.71690613529839
3	空	2242	7.71512360363211
4	抱	2239	7.71378461659876
4	究竟	2238	7.71333788887187
2	班	2235	7.71199650704767
4	恐怕	2233	7.71110125184016
5	抢	2228	7.70885960104718
2	课	2226	7.70796153183549
5	现实	2223	7.7066129139642
3	习惯	2223	7.7066129139642
2	上班	2221	7.70571282389443
4	躺	2220	7.70526247486633
